timestamp,sensor,pressure,temperature,humidity,QNH,QFE,QFF
2024-09-19 16:28:19,계산값,1009.57,25.69,49.07,1015.36,1009.57,1015.32
2024-09-19 16:28:29,기압계,1009.58,,,,,
2024-09-19 16:28:29,계산값,1009.58,25.69,49.07,1015.37,1009.58,1015.33
2024-09-19 16:28:29,습도계,,25.7,49.21,,,
2024-09-19 16:28:29,계산값,1009.58,25.7,49.21,1015.37,1009.58,1015.33
2024-09-19 16:28:39,기압계,1009.57,,,,,
2024-09-19 16:28:39,계산값,1009.57,25.7,49.21,1015.36,1009.57,1015.32
2024-09-19 16:28:40,습도계,,25.7,49.41,,,
2024-09-19 16:28:40,계산값,1009.57,25.7,49.41,1015.36,1009.57,1015.32
2024-09-19 16:28:49,기압계,1009.57,,,,,
2024-09-19 16:28:49,계산값,1009.57,25.7,49.41,1015.36,1009.57,1015.32
2024-09-19 16:28:49,습도계,,25.7,49.66,,,
2024-09-19 16:28:49,계산값,1009.57,25.7,49.66,1015.36,1009.57,1015.32
2024-09-19 16:28:59,기압계,1009.57,,,,,
2024-09-19 16:28:59,계산값,1009.57,25.7,49.66,1015.36,1009.57,1015.32
2024-09-19 16:28:59,습도계,,25.71,49.41,,,
2024-09-19 16:28:59,계산값,1009.57,25.71,49.41,1015.36,1009.57,1015.32
2024-09-19 16:29:09,기압계,1009.57,,,,,
2024-09-19 16:29:09,계산값,1009.57,25.71,49.41,1015.36,1009.57,1015.32
2024-09-19 16:29:09,습도계,,25.72,49.3,,,
2024-09-19 16:29:09,계산값,1009.57,25.72,49.3,1015.36,1009.57,1015.32
2024-09-19 16:29:19,기압계,1009.57,,,,,
2024-09-19 16:29:19,계산값,1009.57,25.72,49.3,1015.36,1009.57,1015.32
2024-09-19 16:29:19,습도계,,25.72,49.29,,,
2024-09-19 16:29:19,계산값,1009.57,25.72,49.29,1015.36,1009.57,1015.32
2024-09-19 16:29:29,기압계,1009.57,,,,,
2024-09-19 16:29:29,계산값,1009.57,25.72,49.29,1015.36,1009.57,1015.32
2024-09-19 16:29:29,습도계,,25.71,49.31,,,
2024-09-19 16:29:29,계산값,1009.57,25.71,49.31,1015.36,1009.57,1015.32
2024-09-19 16:29:39,기압계,1009.57,,,,,
2024-09-19 16:29:39,계산값,1009.57,25.71,49.31,1015.36,1009.57,1015.32
2024-09-19 16:29:39,습도계,,25.71,49.33,,,
2024-09-19 16:29:39,계산값,1009.57,25.71,49.33,1015.36,1009.57,1015.32
2024-09-19 16:29:49,기압계,1009.57,,,,,
2024-09-19 16:29:49,계산값,1009.57,25.71,49.33,1015.36,1009.57,1015.32
2024-09-19 16:29:49,습도계,,25.71,49.29,,,
2024-09-19 16:29:49,계산값,1009.57,25.71,49.29,1015.36,1009.57,1015.32
2024-09-19 16:29:59,기압계,1009.57,,,,,
2024-09-19 16:29:59,계산값,1009.57,25.71,49.29,1015.36,1009.57,1015.32
2024-09-19 16:29:59,습도계,,25.7,49.28,,,
2024-09-19 16:29:59,계산값,1009.57,25.7,49.28,1015.36,1009.57,1015.32
2024-09-19 16:30:09,기압계,1009.57,,,,,
2024-09-19 16:30:09,계산값,1009.57,25.7,49.28,1015.36,1009.57,1015.32
2024-09-19 16:30:10,습도계,,25.69,49.23,,,
2024-09-19 16:30:10,계산값,1009.57,25.69,49.23,1015.36,1009.57,1015.32
2024-09-19 16:30:19,기압계,1009.57,,,,,
2024-09-19 16:30:19,계산값,1009.57,25.69,49.23,1015.36,1009.57,1015.32
2024-09-19 16:30:19,습도계,,25.67,49.24,,,
2024-09-19 16:30:19,계산값,1009.57,25.67,49.24,1015.36,1009.57,1015.32
2024-09-19 16:30:29,기압계,1009.56,,,,,
2024-09-19 16:30:29,계산값,1009.56,25.67,49.24,1015.35,1009.56,1015.31
2024-09-19 16:30:29,습도계,,25.65,49.3,,,
2024-09-19 16:30:29,계산값,1009.56,25.65,49.3,1015.35,1009.56,1015.31
2024-09-19 16:30:39,기압계,1009.56,,,,,
2024-09-19 16:30:39,계산값,1009.56,25.65,49.3,1015.35,1009.56,1015.31
2024-09-19 16:30:39,습도계,,25.64,49.33,,,
2024-09-19 16:30:39,계산값,1009.56,25.64,49.33,1015.35,1009.56,1015.31
2024-09-19 16:30:49,기압계,1009.56,,,,,
2024-09-19 16:30:49,계산값,1009.56,25.64,49.33,1015.35,1009.56,1015.31
2024-09-19 16:30:49,습도계,,25.62,49.37,,,
2024-09-19 16:30:49,계산값,1009.56,25.62,49.37,1015.35,1009.56,1015.31
2024-09-19 16:30:59,기압계,1009.56,,,,,
2024-09-19 16:30:59,계산값,1009.56,25.62,49.37,1015.35,1009.56,1015.31
2024-09-19 16:30:59,습도계,,25.62,49.39,,,
2024-09-19 16:30:59,계산값,1009.56,25.62,49.39,1015.35,1009.56,1015.31
2024-09-19 16:31:09,기압계,1009.56,,,,,
2024-09-19 16:31:09,계산값,1009.56,25.62,49.39,1015.35,1009.56,1015.31
2024-09-19 16:31:09,습도계,,25.61,49.44,,,
2024-09-19 16:31:09,계산값,1009.56,25.61,49.44,1015.35,1009.56,1015.31
2024-09-19 16:31:19,기압계,1009.56,,,,,
2024-09-19 16:31:19,계산값,1009.56,25.61,49.44,1015.35,1009.56,1015.31
2024-09-19 16:31:19,습도계,,25.6,49.52,,,
2024-09-19 16:31:19,계산값,1009.56,25.6,49.52,1015.35,1009.56,1015.31
2024-09-19 16:31:29,기압계,1009.56,,,,,
2024-09-19 16:31:29,계산값,1009.56,25.6,49.52,1015.35,1009.56,1015.31
2024-09-19 16:31:29,습도계,,25.59,49.58,,,
2024-09-19 16:31:29,계산값,1009.56,25.59,49.58,1015.35,1009.56,1015.31
2024-09-19 16:31:39,기압계,1009.56,,,,,
2024-09-19 16:31:39,계산값,1009.56,25.59,49.58,1015.35,1009.56,1015.31
2024-09-19 16:31:40,습도계,,25.58,49.64,,,
2024-09-19 16:31:40,계산값,1009.56,25.58,49.64,1015.35,1009.56,1015.31
2024-09-19 16:31:49,기압계,1009.57,,,,,
2024-09-19 16:31:49,계산값,1009.57,25.58,49.64,1015.36,1009.57,1015.32
2024-09-19 16:31:49,습도계,,25.58,49.74,,,
2024-09-19 16:31:49,계산값,1009.57,25.58,49.74,1015.36,1009.57,1015.32
2024-09-19 16:31:59,기압계,1009.56,,,,,
2024-09-19 16:31:59,계산값,1009.56,25.58,49.74,1015.35,1009.56,1015.31
2024-09-19 16:31:59,습도계,,25.57,49.72,,,
2024-09-19 16:31:59,계산값,1009.56,25.57,49.72,1015.35,1009.56,1015.31
2024-09-19 16:32:09,기압계,1009.56,,,,,
2024-09-19 16:32:09,계산값,1009.56,25.57,49.72,1015.35,1009.56,1015.31
2024-09-19 16:32:09,습도계,,25.57,49.73,,,
2024-09-19 16:32:09,계산값,1009.56,25.57,49.73,1015.35,1009.56,1015.31
2024-09-19 16:32:19,기압계,1009.56,,,,,
2024-09-19 16:32:19,계산값,1009.56,25.57,49.73,1015.35,1009.56,1015.31
2024-09-19 16:32:19,습도계,,25.56,51.5,,,
2024-09-19 16:32:19,계산값,1009.56,25.56,51.5,1015.35,1009.56,1015.31
2024-09-19 16:32:29,기압계,1009.55,,,,,
2024-09-19 16:32:29,계산값,1009.55,25.56,51.5,1015.34,1009.55,1015.3
2024-09-19 16:32:29,습도계,,25.57,51.23,,,
2024-09-19 16:32:29,계산값,1009.55,25.57,51.23,1015.34,1009.55,1015.3
2024-09-19 16:32:39,기압계,1009.55,,,,,
2024-09-19 16:32:39,계산값,1009.55,25.57,51.23,1015.34,1009.55,1015.3
2024-09-19 16:32:39,습도계,,25.58,50.89,,,
2024-09-19 16:32:39,계산값,1009.55,25.58,50.89,1015.34,1009.55,1015.3
2024-09-19 16:32:49,기압계,1009.55,,,,,
2024-09-19 16:32:49,계산값,1009.55,25.58,50.89,1015.34,1009.55,1015.3
2024-09-19 16:32:49,습도계,,25.6,50.86,,,
2024-09-19 16:32:49,계산값,1009.55,25.6,50.86,1015.34,1009.55,1015.3
2024-09-19 16:32:59,기압계,1009.55,,,,,
2024-09-19 16:32:59,계산값,1009.55,25.6,50.86,1015.34,1009.55,1015.3
2024-09-19 16:32:59,습도계,,25.62,50.61,,,
2024-09-19 16:32:59,계산값,1009.55,25.62,50.61,1015.34,1009.55,1015.3
2024-09-19 16:33:09,기압계,1009.54,,,,,
2024-09-19 16:33:09,계산값,1009.54,25.62,50.61,1015.33,1009.54,1015.29
2024-09-19 16:33:10,습도계,,25.63,51.03,,,
2024-09-19 16:33:10,계산값,1009.54,25.63,51.03,1015.33,1009.54,1015.29
2024-09-19 16:33:19,기압계,1009.54,,,,,
2024-09-19 16:33:19,계산값,1009.54,25.63,51.03,1015.33,1009.54,1015.29
2024-09-19 16:33:19,습도계,,25.64,51.24,,,
2024-09-19 16:33:19,계산값,1009.54,25.64,51.24,1015.33,1009.54,1015.29
2024-09-19 16:33:29,기압계,1009.54,,,,,
2024-09-19 16:33:29,계산값,1009.54,25.64,51.24,1015.33,1009.54,1015.29
2024-09-19 16:33:30,습도계,,25.66,51.05,,,
2024-09-19 16:33:30,계산값,1009.54,25.66,51.05,1015.33,1009.54,1015.29
2024-09-19 16:33:39,기압계,1009.54,,,,,
2024-09-19 16:33:39,계산값,1009.54,25.66,51.05,1015.33,1009.54,1015.29
2024-09-19 16:33:40,습도계,,25.68,50.46,,,
2024-09-19 16:33:40,계산값,1009.54,25.68,50.46,1015.33,1009.54,1015.29
2024-09-19 16:33:49,기압계,1009.54,,,,,
2024-09-19 16:33:49,계산값,1009.54,25.68,50.46,1015.33,1009.54,1015.29
2024-09-19 16:33:49,습도계,,25.68,50.32,,,
2024-09-19 16:33:49,계산값,1009.54,25.68,50.32,1015.33,1009.54,1015.29
2024-09-19 16:33:59,기압계,1009.54,,,,,
2024-09-19 16:33:59,계산값,1009.54,25.68,50.32,1015.33,1009.54,1015.29
2024-09-19 16:33:59,습도계,,25.69,51.05,,,
2024-09-19 16:33:59,계산값,1009.54,25.69,51.05,1015.33,1009.54,1015.29
2024-09-19 16:34:09,기압계,1009.53,,,,,
2024-09-19 16:34:09,계산값,1009.53,25.69,51.05,1015.32,1009.53,1015.28
2024-09-19 16:34:09,습도계,,25.7,51.03,,,
2024-09-19 16:34:09,계산값,1009.53,25.7,51.03,1015.32,1009.53,1015.28
2024-09-19 16:34:19,기압계,1009.53,,,,,
2024-09-19 16:34:19,계산값,1009.53,25.7,51.03,1015.32,1009.53,1015.28
2024-09-19 16:34:19,습도계,,25.71,50.65,,,
2024-09-19 16:34:19,계산값,1009.53,25.71,50.65,1015.32,1009.53,1015.28
2024-09-19 16:34:29,기압계,1009.53,,,,,
2024-09-19 16:34:29,계산값,1009.53,25.71,50.65,1015.32,1009.53,1015.28
2024-09-19 16:34:29,습도계,,25.72,50.82,,,
2024-09-19 16:34:29,계산값,1009.53,25.72,50.82,1015.32,1009.53,1015.28
2024-09-19 16:34:39,기압계,1009.52,,,,,
2024-09-19 16:34:39,계산값,1009.52,25.72,50.82,1015.31,1009.52,1015.27
2024-09-19 16:34:39,습도계,,25.73,50.19,,,
2024-09-19 16:34:39,계산값,1009.52,25.73,50.19,1015.31,1009.52,1015.27
2024-09-19 16:34:49,기압계,1009.52,,,,,
2024-09-19 16:34:49,계산값,1009.52,25.73,50.19,1015.31,1009.52,1015.27
2024-09-19 16:34:49,습도계,,25.75,49.89,,,
2024-09-19 16:34:49,계산값,1009.52,25.75,49.89,1015.31,1009.52,1015.27
2024-09-19 16:34:59,기압계,1009.52,,,,,
2024-09-19 16:34:59,계산값,1009.52,25.75,49.89,1015.31,1009.52,1015.27
2024-09-19 16:35:00,습도계,,25.77,49.82,,,
2024-09-19 16:35:00,계산값,1009.52,25.77,49.82,1015.31,1009.52,1015.27
2024-09-19 16:35:09,기압계,1009.52,,,,,
2024-09-19 16:35:09,계산값,1009.52,25.77,49.82,1015.31,1009.52,1015.27
2024-09-19 16:35:10,습도계,,25.79,50.49,,,
2024-09-19 16:35:10,계산값,1009.52,25.79,50.49,1015.31,1009.52,1015.27
2024-09-19 16:35:19,기압계,1009.52,,,,,
2024-09-19 16:35:19,계산값,1009.52,25.79,50.49,1015.31,1009.52,1015.27
2024-09-19 16:35:19,습도계,,25.81,50.51,,,
2024-09-19 16:35:19,계산값,1009.52,25.81,50.51,1015.31,1009.52,1015.27
2024-09-19 16:35:29,기압계,1009.52,,,,,
2024-09-19 16:35:29,계산값,1009.52,25.81,50.51,1015.31,1009.52,1015.27
2024-09-19 16:35:30,습도계,,25.82,50.43,,,
2024-09-19 16:35:30,계산값,1009.52,25.82,50.43,1015.31,1009.52,1015.27
2024-09-19 16:35:39,기압계,1009.51,,,,,
2024-09-19 16:35:39,계산값,1009.51,25.82,50.43,1015.3,1009.51,1015.26
2024-09-19 16:35:40,습도계,,25.84,50.46,,,
2024-09-19 16:35:40,계산값,1009.51,25.84,50.46,1015.3,1009.51,1015.26
2024-09-19 16:35:49,기압계,1009.51,,,,,
2024-09-19 16:35:49,계산값,1009.51,25.84,50.46,1015.3,1009.51,1015.26
2024-09-19 16:35:49,습도계,,25.84,50.84,,,
2024-09-19 16:35:49,계산값,1009.51,25.84,50.84,1015.3,1009.51,1015.26
2024-09-19 16:35:59,기압계,1009.51,,,,,
2024-09-19 16:35:59,계산값,1009.51,25.84,50.84,1015.3,1009.51,1015.26
2024-09-19 16:35:59,습도계,,25.85,50.7,,,
2024-09-19 16:35:59,계산값,1009.51,25.85,50.7,1015.3,1009.51,1015.26
2024-09-19 16:36:09,기압계,1009.51,,,,,
2024-09-19 16:36:09,계산값,1009.51,25.85,50.7,1015.3,1009.51,1015.26
2024-09-19 16:36:09,습도계,,25.85,50.28,,,
2024-09-19 16:36:09,계산값,1009.51,25.85,50.28,1015.3,1009.51,1015.26
2024-09-19 16:36:19,기압계,1009.51,,,,,
2024-09-19 16:36:19,계산값,1009.51,25.85,50.28,1015.3,1009.51,1015.26
2024-09-19 16:36:19,습도계,,25.85,50.6,,,
2024-09-19 16:36:19,계산값,1009.51,25.85,50.6,1015.3,1009.51,1015.26
2024-09-19 16:36:29,기압계,1009.51,,,,,
2024-09-19 16:36:29,계산값,1009.51,25.85,50.6,1015.3,1009.51,1015.26
2024-09-19 16:36:30,습도계,,25.86,50.85,,,
2024-09-19 16:36:30,계산값,1009.51,25.86,50.85,1015.3,1009.51,1015.26
2024-09-19 16:36:39,기압계,1009.5,,,,,
2024-09-19 16:36:39,계산값,1009.5,25.86,50.85,1015.29,1009.5,1015.25
2024-09-19 16:36:40,습도계,,25.86,50.34,,,
2024-09-19 16:36:40,계산값,1009.5,25.86,50.34,1015.29,1009.5,1015.25
2024-09-19 16:36:49,기압계,1009.5,,,,,
2024-09-19 16:36:49,계산값,1009.5,25.86,50.34,1015.29,1009.5,1015.25
2024-09-19 16:36:49,습도계,,25.86,49.97,,,
2024-09-19 16:36:49,계산값,1009.5,25.86,49.97,1015.29,1009.5,1015.25
2024-09-19 16:36:59,기압계,1009.5,,,,,
2024-09-19 16:36:59,계산값,1009.5,25.86,49.97,1015.29,1009.5,1015.25
2024-09-19 16:37:00,습도계,,25.86,50.03,,,
2024-09-19 16:37:00,계산값,1009.5,25.86,50.03,1015.29,1009.5,1015.25
2024-09-19 16:37:09,기압계,1009.5,,,,,
2024-09-19 16:37:09,계산값,1009.5,25.86,50.03,1015.29,1009.5,1015.25
2024-09-19 16:37:10,습도계,,25.86,50.93,,,
2024-09-19 16:37:10,계산값,1009.5,25.86,50.93,1015.29,1009.5,1015.25
2024-09-19 16:37:19,기압계,1009.5,,,,,
2024-09-19 16:37:19,계산값,1009.5,25.86,50.93,1015.29,1009.5,1015.25
2024-09-19 16:37:19,습도계,,25.85,50.34,,,
2024-09-19 16:37:19,계산값,1009.5,25.85,50.34,1015.29,1009.5,1015.25
2024-09-19 16:37:29,기압계,1009.5,,,,,
2024-09-19 16:37:29,계산값,1009.5,25.85,50.34,1015.29,1009.5,1015.25
2024-09-19 16:37:30,습도계,,25.84,50.31,,,
2024-09-19 16:37:30,계산값,1009.5,25.84,50.31,1015.29,1009.5,1015.25
2024-09-19 16:37:39,기압계,1009.5,,,,,
2024-09-19 16:37:39,계산값,1009.5,25.84,50.31,1015.29,1009.5,1015.25
2024-09-19 16:37:40,습도계,,25.84,50.37,,,
2024-09-19 16:37:40,계산값,1009.5,25.84,50.37,1015.29,1009.5,1015.25
2024-09-19 16:37:49,기압계,1009.5,,,,,
2024-09-19 16:37:49,계산값,1009.5,25.84,50.37,1015.29,1009.5,1015.25
2024-09-19 16:37:50,습도계,,25.84,50.19,,,
2024-09-19 16:37:50,계산값,1009.5,25.84,50.19,1015.29,1009.5,1015.25
2024-09-19 16:37:59,기압계,1009.5,,,,,
2024-09-19 16:37:59,계산값,1009.5,25.84,50.19,1015.29,1009.5,1015.25
2024-09-19 16:38:00,습도계,,25.84,50.29,,,
2024-09-19 16:38:00,계산값,1009.5,25.84,50.29,1015.29,1009.5,1015.25
2024-09-19 16:38:09,기압계,1009.5,,,,,
2024-09-19 16:38:09,계산값,1009.5,25.84,50.29,1015.29,1009.5,1015.25
2024-09-19 16:38:10,습도계,,25.83,50.0,,,
2024-09-19 16:38:10,계산값,1009.5,25.83,50.0,1015.29,1009.5,1015.25
2024-09-19 16:38:19,기압계,1009.5,,,,,
2024-09-19 16:38:19,계산값,1009.5,25.83,50.0,1015.29,1009.5,1015.25
2024-09-19 16:38:19,습도계,,25.83,49.82,,,
2024-09-19 16:38:19,계산값,1009.5,25.83,49.82,1015.29,1009.5,1015.25
2024-09-19 16:38:29,기압계,1009.5,,,,,
2024-09-19 16:38:29,계산값,1009.5,25.83,49.82,1015.29,1009.5,1015.25
2024-09-19 16:38:29,습도계,,25.82,50.13,,,
2024-09-19 16:38:29,계산값,1009.5,25.82,50.13,1015.29,1009.5,1015.25
2024-09-19 16:38:39,기압계,1009.5,,,,,
2024-09-19 16:38:39,계산값,1009.5,25.82,50.13,1015.29,1009.5,1015.25
2024-09-19 16:38:40,습도계,,25.82,50.62,,,
2024-09-19 16:38:40,계산값,1009.5,25.82,50.62,1015.29,1009.5,1015.25
2024-09-19 16:38:49,기압계,1009.51,,,,,
2024-09-19 16:38:49,계산값,1009.51,25.82,50.62,1015.3,1009.51,1015.26
2024-09-19 16:38:50,습도계,,25.82,50.39,,,
2024-09-19 16:38:50,계산값,1009.51,25.82,50.39,1015.3,1009.51,1015.26
2024-09-19 16:38:59,기압계,1009.51,,,,,
2024-09-19 16:38:59,계산값,1009.51,25.82,50.39,1015.3,1009.51,1015.26
2024-09-19 16:39:00,습도계,,25.82,50.07,,,
2024-09-19 16:39:00,계산값,1009.51,25.82,50.07,1015.3,1009.51,1015.26
2024-09-19 16:39:09,기압계,1009.5,,,,,
2024-09-19 16:39:09,계산값,1009.5,25.82,50.07,1015.29,1009.5,1015.25
2024-09-19 16:39:10,습도계,,25.82,50.0,,,
2024-09-19 16:39:10,계산값,1009.5,25.82,50.0,1015.29,1009.5,1015.25
2024-09-19 16:39:19,기압계,1009.5,,,,,
2024-09-19 16:39:19,계산값,1009.5,25.82,50.0,1015.29,1009.5,1015.25
2024-09-19 16:39:19,습도계,,25.82,50.33,,,
2024-09-19 16:39:19,계산값,1009.5,25.82,50.33,1015.29,1009.5,1015.25
2024-09-19 16:39:29,기압계,1009.5,,,,,
2024-09-19 16:39:29,계산값,1009.5,25.82,50.33,1015.29,1009.5,1015.25
2024-09-19 16:39:29,습도계,,25.82,50.35,,,
2024-09-19 16:39:29,계산값,1009.5,25.82,50.35,1015.29,1009.5,1015.25
2024-09-19 16:39:39,기압계,1009.5,,,,,
2024-09-19 16:39:39,계산값,1009.5,25.82,50.35,1015.29,1009.5,1015.25
2024-09-19 16:39:40,습도계,,25.83,50.18,,,
2024-09-19 16:39:40,계산값,1009.5,25.83,50.18,1015.29,1009.5,1015.25
2024-09-19 16:39:49,기압계,1009.5,,,,,
2024-09-19 16:39:49,계산값,1009.5,25.83,50.18,1015.29,1009.5,1015.25
2024-09-19 16:39:50,습도계,,25.83,50.23,,,
2024-09-19 16:39:50,계산값,1009.5,25.83,50.23,1015.29,1009.5,1015.25
2024-09-19 16:39:59,기압계,1009.49,,,,,
2024-09-19 16:39:59,계산값,1009.49,25.83,50.23,1015.28,1009.49,1015.24
2024-09-19 16:40:00,습도계,,25.83,50.06,,,
2024-09-19 16:40:00,계산값,1009.49,25.83,50.06,1015.28,1009.49,1015.24
2024-09-19 16:40:09,기압계,1009.5,,,,,
2024-09-19 16:40:09,계산값,1009.5,25.83,50.06,1015.29,1009.5,1015.25
2024-09-19 16:40:10,습도계,,25.83,49.94,,,
2024-09-19 16:40:10,계산값,1009.5,25.83,49.94,1015.29,1009.5,1015.25
2024-09-19 16:40:19,기압계,1009.49,,,,,
2024-09-19 16:40:19,계산값,1009.49,25.83,49.94,1015.28,1009.49,1015.24
2024-09-19 16:40:20,습도계,,25.83,49.82,,,
2024-09-19 16:40:20,계산값,1009.49,25.83,49.82,1015.28,1009.49,1015.24
2024-09-19 16:40:29,기압계,1009.5,,,,,
2024-09-19 16:40:29,계산값,1009.5,25.83,49.82,1015.29,1009.5,1015.25
2024-09-19 16:40:29,습도계,,25.84,49.91,,,
2024-09-19 16:40:29,계산값,1009.5,25.84,49.91,1015.29,1009.5,1015.25
2024-09-19 16:40:39,기압계,1009.49,,,,,
2024-09-19 16:40:39,계산값,1009.49,25.84,49.91,1015.28,1009.49,1015.24
2024-09-19 16:40:39,습도계,,25.85,49.92,,,
2024-09-19 16:40:39,계산값,1009.49,25.85,49.92,1015.28,1009.49,1015.24
2024-09-19 16:40:49,기압계,1009.5,,,,,
2024-09-19 16:40:49,계산값,1009.5,25.85,49.92,1015.29,1009.5,1015.25
2024-09-19 16:40:50,습도계,,25.87,49.79,,,
2024-09-19 16:40:50,계산값,1009.5,25.87,49.79,1015.29,1009.5,1015.25
2024-09-19 16:40:59,기압계,1009.5,,,,,
2024-09-19 16:40:59,계산값,1009.5,25.87,49.79,1015.29,1009.5,1015.25
2024-09-19 16:41:00,습도계,,25.89,49.79,,,
2024-09-19 16:41:00,계산값,1009.5,25.89,49.79,1015.29,1009.5,1015.25
2024-09-19 16:41:09,기압계,1009.5,,,,,
2024-09-19 16:41:09,계산값,1009.5,25.89,49.79,1015.29,1009.5,1015.25
2024-09-19 16:41:10,습도계,,25.9,49.95,,,
2024-09-19 16:41:10,계산값,1009.5,25.9,49.95,1015.29,1009.5,1015.25
2024-09-19 16:41:19,기압계,1009.5,,,,,
2024-09-19 16:41:19,계산값,1009.5,25.9,49.95,1015.29,1009.5,1015.25
2024-09-19 16:41:20,습도계,,25.91,49.88,,,
2024-09-19 16:41:20,계산값,1009.5,25.91,49.88,1015.29,1009.5,1015.25
2024-09-19 16:41:29,기압계,1009.5,,,,,
2024-09-19 16:41:29,계산값,1009.5,25.91,49.88,1015.29,1009.5,1015.25
2024-09-19 16:41:30,습도계,,25.91,50.0,,,
2024-09-19 16:41:30,계산값,1009.5,25.91,50.0,1015.29,1009.5,1015.25
2024-09-19 16:41:39,기압계,1009.49,,,,,
2024-09-19 16:41:39,계산값,1009.49,25.91,50.0,1015.28,1009.49,1015.24
2024-09-19 16:41:40,습도계,,25.91,50.07,,,
2024-09-19 16:41:40,계산값,1009.49,25.91,50.07,1015.28,1009.49,1015.24
2024-09-19 16:41:49,기압계,1009.5,,,,,
2024-09-19 16:41:49,계산값,1009.5,25.91,50.07,1015.29,1009.5,1015.25
2024-09-19 16:41:50,습도계,,25.91,49.93,,,
2024-09-19 16:41:50,계산값,1009.5,25.91,49.93,1015.29,1009.5,1015.25
2024-09-19 16:41:59,기압계,1009.5,,,,,
2024-09-19 16:41:59,계산값,1009.5,25.91,49.93,1015.29,1009.5,1015.25
2024-09-19 16:42:00,습도계,,25.91,50.13,,,
2024-09-19 16:42:00,계산값,1009.5,25.91,50.13,1015.29,1009.5,1015.25
2024-09-19 16:42:09,기압계,1009.5,,,,,
